session_id,user_id,session_start_ts,traffic_source,device_type,landing_page
s_262_3_2172,262,2026-04-04 13:55:13,direct,desktop,campaign
s_264_0_8947,264,2026-04-04 14:46:54,newsletter,desktop,product
s_163_4_5985,163,2026-04-04 15:00:25,instagram,tablet,campaign
s_291_4_6507,291,2026-04-04 15:31:04,instagram,tablet,search
s_231_2_4918,231,2026-04-04 15:55:11,direct,tablet,campaign
s_45_10_9145,45,2026-04-04 16:18:12,newsletter,mobile,campaign
s_233_3_5474,233,2026-04-04 16:50:12,newsletter,desktop,product
s_47_2_8246,47,2026-04-04 17:18:47,linkedin,mobile,campaign
s_184_1_5001,184,2026-04-04 17:53:42,affiliate,mobile,campaign
s_191_0_3190,191,2026-04-04 18:01:44,instagram,tablet,campaign
s_181_1_3654,181,2026-04-04 19:12:30,instagram,tablet,campaign
s_162_9_4837,162,2026-04-04 19:18:25,affiliate,mobile,product
s_11_4_7872,11,2026-04-04 19:56:20,affiliate,mobile,search
s_297_5_2816,297,2026-04-04 20:15:12,affiliate,mobile,search
s_181_8_6966,181,2026-04-04 20:46:14,google,mobile,search
s_193_10_6420,193,2026-04-04 20:47:36,direct,desktop,campaign
s_165_6_6800,165,2026-04-04 21:04:12,newsletter,desktop,home
s_294_6_5549,294,2026-04-04 21:35:43,instagram,desktop,home
s_14_10_6858,14,2026-04-04 21:38:46,newsletter,tablet,product
s_156_2_9969,156,2026-04-04 21:43:43,newsletter,desktop,home
s_157_8_9297,157,2026-04-04 21:55:08,google,desktop,home
s_1_3_6006,1,2026-04-04 22:24:01,newsletter,tablet,product
s_88_1_5903,88,2026-04-04 22:40:02,google,desktop,product
s_202_4_8148,202,2026-04-04 22:41:43,affiliate,tablet,product
s_193_3_8727,193,2026-04-04 23:12:07,google,mobile,home
s_44_5_3988,44,2026-04-04 23:17:05,newsletter,mobile,home
s_169_6_3747,169,2026-04-05 00:56:57,newsletter,tablet,campaign
s_38_7_8772,38,2026-04-05 01:13:00,newsletter,mobile,product
s_135_2_3840,135,2026-04-05 01:20:16,newsletter,tablet,home
s_94_1_4458,94,2026-04-05 01:24:50,affiliate,tablet,campaign
s_143_1_3630,143,2026-04-05 02:01:56,instagram,desktop,product
s_271_4_7190,271,2026-04-05 02:05:05,linkedin,tablet,home
s_20_2_6226,20,2026-04-05 02:57:40,affiliate,mobile,product
s_187_12_4710,187,2026-04-05 02:59:45,linkedin,tablet,home
s_10_3_2111,10,2026-04-05 03:37:59,newsletter,tablet,home
s_160_5_4025,160,2026-04-05 04:11:21,google,mobile,campaign
s_261_1_6863,261,2026-04-05 04:25:36,instagram,tablet,search
s_259_5_3992,259,2026-04-05 04:35:34,direct,mobile,search
s_7_3_7614,7,2026-04-05 04:41:59,linkedin,desktop,campaign
s_133_2_9093,133,2026-04-05 05:11:40,affiliate,mobile,campaign
s_190_1_8000,190,2026-04-05 05:12:04,linkedin,mobile,search
s_77_6_9790,77,2026-04-05 05:34:24,direct,desktop,product
s_198_2_6439,198,2026-04-05 06:00:27,newsletter,tablet,product
s_110_0_4838,110,2026-04-05 06:01:37,google,tablet,campaign
s_114_11_6534,114,2026-04-05 06:14:54,affiliate,mobile,search
s_68_9_4681,68,2026-04-05 06:31:05,linkedin,desktop,campaign
s_76_1_6254,76,2026-04-05 06:51:53,newsletter,mobile,search
s_70_9_9094,70,2026-04-05 06:57:24,google,desktop,product
s_147_4_7572,147,2026-04-05 07:00:07,instagram,mobile,campaign
s_260_4_7645,260,2026-04-05 07:18:24,newsletter,tablet,campaign
s_287_5_3104,287,2026-04-05 07:30:11,instagram,mobile,home
s_78_1_8280,78,2026-04-05 08:01:26,affiliate,mobile,product
s_259_11_7254,259,2026-04-05 08:34:38,direct,tablet,campaign
s_97_5_1788,97,2026-04-05 08:38:13,newsletter,mobile,search
s_100_13_4792,100,2026-04-05 08:58:54,instagram,mobile,campaign
s_192_6_2565,192,2026-04-05 09:07:30,direct,desktop,search
s_200_0_7930,200,2026-04-05 09:16:59,google,desktop,campaign
s_88_8_8890,88,2026-04-05 10:01:13,google,desktop,home
s_243_1_8527,243,2026-04-05 10:22:50,direct,desktop,campaign
s_174_10_3346,174,2026-04-05 10:36:12,google,desktop,product
s_26_3_1437,26,2026-04-05 10:42:22,instagram,mobile,home
s_31_2_1588,31,2026-04-05 11:04:34,affiliate,mobile,home
s_278_3_7686,278,2026-04-05 11:16:09,newsletter,desktop,home
s_225_8_5745,225,2026-04-05 11:55:36,google,tablet,campaign
s_281_7_2043,281,2026-04-05 12:18:47,google,mobile,search
s_112_2_1161,112,2026-04-05 13:15:35,affiliate,desktop,search
s_200_4_9443,200,2026-04-05 14:22:26,affiliate,tablet,product
s_163_3_3097,163,2026-04-05 14:34:36,google,mobile,campaign
s_32_6_6079,32,2026-04-05 14:48:29,google,mobile,product
s_147_15_8218,147,2026-04-05 15:09:05,affiliate,mobile,campaign
s_68_12_6590,68,2026-04-05 15:10:40,linkedin,mobile,product
s_59_8_7167,59,2026-04-05 15:40:23,instagram,desktop,home
s_157_2_7744,157,2026-04-05 15:50:46,direct,desktop,product
s_80_5_3562,80,2026-04-05 16:39:19,direct,desktop,search
s_168_0_4255,168,2026-04-05 16:43:03,instagram,tablet,home
s_258_5_8701,258,2026-04-05 17:32:06,google,mobile,product
s_119_13_6544,119,2026-04-05 17:46:41,instagram,desktop,product
s_299_0_3537,299,2026-04-05 18:26:36,google,desktop,search
s_65_3_2754,65,2026-04-05 19:50:07,instagram,desktop,home
s_131_4_2520,131,2026-04-05 21:40:22,affiliate,mobile,product
s_191_5_5878,191,2026-04-05 21:49:35,direct,tablet,home
s_35_5_9713,35,2026-04-05 22:07:05,linkedin,desktop,campaign
s_228_1_7492,228,2026-04-05 22:15:58,direct,desktop,product
s_258_4_8783,258,2026-04-05 22:46:06,instagram,tablet,search
s_192_8_1234,192,2026-04-05 23:38:43,affiliate,mobile,search
s_287_6_7613,287,2026-04-06 01:19:36,instagram,tablet,product
s_114_6_8153,114,2026-04-06 01:47:13,google,mobile,campaign
s_256_5_2352,256,2026-04-06 01:56:52,linkedin,mobile,home
s_225_10_4837,225,2026-04-06 02:04:40,google,desktop,product
s_14_5_5039,14,2026-04-06 02:11:54,newsletter,tablet,product
s_99_7_3628,99,2026-04-06 02:44:58,instagram,desktop,home
s_152_6_9190,152,2026-04-06 02:55:27,affiliate,tablet,home
s_287_3_5405,287,2026-04-06 03:22:08,affiliate,mobile,campaign
s_244_7_3000,244,2026-04-06 03:45:23,affiliate,mobile,home
s_145_3_4571,145,2026-04-06 03:53:38,newsletter,desktop,search
s_197_6_4368,197,2026-04-06 03:55:27,direct,tablet,search
s_122_15_3940,122,2026-04-06 03:56:24,newsletter,mobile,home
s_170_0_8851,170,2026-04-06 05:09:43,affiliate,mobile,product
s_32_7_1292,32,2026-04-06 05:42:36,affiliate,desktop,product
s_171_9_4234,171,2026-04-06 06:07:45,google,mobile,campaign
s_276_14_6397,276,2026-04-06 07:18:46,instagram,mobile,search
s_36_2_3693,36,2026-04-06 07:24:08,affiliate,desktop,campaign
s_166_2_3116,166,2026-04-06 07:24:17,instagram,mobile,search
s_205_9_9546,205,2026-04-06 07:37:29,instagram,tablet,search
s_216_10_5847,216,2026-04-06 07:48:10,instagram,mobile,campaign
s_286_8_7507,286,2026-04-06 07:54:02,google,tablet,search
s_282_1_6284,282,2026-04-06 08:01:00,direct,mobile,campaign
s_21_5_1553,21,2026-04-06 08:16:02,linkedin,desktop,home
s_83_1_9087,83,2026-04-06 08:49:59,instagram,desktop,home
s_54_0_9923,54,2026-04-06 09:28:06,direct,tablet,home
s_172_1_6125,172,2026-04-06 09:43:02,instagram,desktop,campaign
s_11_0_3615,11,2026-04-06 10:37:57,linkedin,desktop,home
s_101_1_3132,101,2026-04-06 11:09:55,google,desktop,campaign
s_11_10_6485,11,2026-04-06 11:11:32,affiliate,mobile,campaign
s_167_3_7316,167,2026-04-06 11:12:52,instagram,mobile,product
s_13_4_6820,13,2026-04-06 11:35:35,google,desktop,home
s_158_1_8027,158,2026-04-06 12:23:46,affiliate,desktop,home
s_9_5_9568,9,2026-04-06 13:14:29,linkedin,mobile,search
s_257_1_3609,257,2026-04-06 13:42:26,instagram,tablet,campaign
s_39_7_3482,39,2026-04-06 14:22:02,newsletter,mobile,home
s_37_2_4402,37,2026-04-06 14:22:29,instagram,mobile,campaign
s_88_0_9176,88,2026-04-06 15:53:37,direct,mobile,home
s_129_5_3754,129,2026-04-06 16:08:33,instagram,mobile,home
s_276_3_2833,276,2026-04-06 16:49:14,newsletter,tablet,home
s_201_12_6094,201,2026-04-06 16:57:18,google,mobile,product
s_116_0_3329,116,2026-04-06 17:35:12,google,desktop,product
s_30_8_1615,30,2026-04-06 19:08:34,newsletter,mobile,campaign
s_110_6_4857,110,2026-04-06 19:08:53,instagram,mobile,product
s_43_1_9353,43,2026-04-06 19:29:22,newsletter,desktop,campaign
s_274_0_2944,274,2026-04-06 19:54:44,affiliate,desktop,product
s_256_7_6808,256,2026-04-06 20:15:43,direct,desktop,campaign
s_209_3_8330,209,2026-04-06 20:17:32,instagram,mobile,home
s_248_1_5029,248,2026-04-06 20:31:17,direct,tablet,search
s_55_4_1602,55,2026-04-06 21:07:11,google,desktop,home
s_256_9_3127,256,2026-04-06 21:40:47,newsletter,tablet,product
s_22_2_4759,22,2026-04-06 21:49:35,instagram,desktop,campaign
s_144_7_3280,144,2026-04-06 22:26:04,affiliate,tablet,search
s_239_7_1132,239,2026-04-06 22:49:58,direct,desktop,campaign
s_297_1_4500,297,2026-04-06 22:58:48,linkedin,tablet,campaign
s_152_0_7416,152,2026-04-06 23:47:07,newsletter,mobile,search
s_147_2_6784,147,2026-04-06 23:59:58,newsletter,mobile,home
s_54_7_4080,54,2026-04-07 00:18:44,instagram,tablet,home
s_63_7_1689,63,2026-04-07 00:39:39,direct,tablet,product
s_141_7_1758,141,2026-04-07 03:11:44,newsletter,tablet,home
s_148_4_3578,148,2026-04-07 04:44:11,direct,desktop,campaign
s_107_5_2021,107,2026-04-07 04:45:30,affiliate,mobile,search
s_60_4_3499,60,2026-04-07 04:50:29,instagram,tablet,campaign
s_225_0_4205,225,2026-04-07 05:14:12,instagram,tablet,campaign
s_165_2_8165,165,2026-04-07 05:17:21,google,tablet,search
s_209_5_9068,209,2026-04-07 06:24:01,direct,desktop,search
s_61_3_4811,61,2026-04-07 06:26:21,google,tablet,search
s_28_0_7351,28,2026-04-07 06:47:54,direct,tablet,campaign
s_211_6_8832,211,2026-04-07 06:57:05,linkedin,tablet,search
s_207_1_7229,207,2026-04-07 07:22:41,linkedin,mobile,home
s_68_0_1757,68,2026-04-07 07:45:13,direct,tablet,campaign
s_203_0_9852,203,2026-04-07 08:33:46,direct,desktop,search
s_300_8_8430,300,2026-04-07 08:42:36,direct,mobile,product
s_120_5_7559,120,2026-04-07 09:18:10,newsletter,desktop,home
s_300_9_8179,300,2026-04-07 09:46:10,google,mobile,search
s_207_9_1609,207,2026-04-07 09:51:56,newsletter,mobile,campaign
s_180_7_6868,180,2026-04-07 10:29:23,direct,mobile,campaign
s_119_1_3556,119,2026-04-07 10:42:12,affiliate,mobile,campaign
s_221_3_1007,221,2026-04-07 10:54:54,google,desktop,campaign
s_290_10_3316,290,2026-04-07 12:13:14,linkedin,mobile,product
s_107_6_9149,107,2026-04-07 12:28:44,affiliate,mobile,campaign
s_122_2_1979,122,2026-04-07 12:47:30,google,desktop,campaign
s_34_0_2738,34,2026-04-07 12:54:21,direct,mobile,campaign
s_118_12_4755,118,2026-04-07 12:55:29,affiliate,tablet,product
s_36_10_8020,36,2026-04-07 13:37:44,newsletter,tablet,search
s_236_1_6568,236,2026-04-07 13:59:36,newsletter,desktop,campaign
s_128_0_3421,128,2026-04-07 14:03:19,direct,mobile,campaign
s_204_8_8325,204,2026-04-07 14:22:44,direct,tablet,product
s_22_6_3855,22,2026-04-07 14:44:06,newsletter,desktop,search
s_65_2_9138,65,2026-04-07 16:09:46,google,mobile,search
s_130_4_1133,130,2026-04-07 16:13:14,affiliate,mobile,search
s_186_7_6146,186,2026-04-07 16:42:41,affiliate,desktop,product
s_173_5_8246,173,2026-04-07 17:12:21,google,tablet,campaign
s_39_10_6105,39,2026-04-07 17:28:44,linkedin,desktop,home
s_114_4_5590,114,2026-04-07 17:45:24,instagram,mobile,campaign
s_32_10_4655,32,2026-04-07 17:59:53,google,desktop,campaign
s_226_10_4022,226,2026-04-07 18:12:21,newsletter,tablet,campaign
s_192_7_3879,192,2026-04-07 19:13:28,newsletter,desktop,home
s_254_3_7505,254,2026-04-07 19:47:17,direct,desktop,campaign
s_163_1_8231,163,2026-04-07 20:03:16,google,desktop,campaign
s_106_0_1210,106,2026-04-07 20:37:36,newsletter,tablet,search
s_98_8_3826,98,2026-04-07 22:17:22,affiliate,tablet,search
s_22_4_8584,22,2026-04-07 22:35:39,newsletter,mobile,search
s_71_1_8269,71,2026-04-07 22:41:17,direct,mobile,search
s_31_7_2508,31,2026-04-07 23:14:58,affiliate,tablet,product
s_21_4_5533,21,2026-04-07 23:59:11,instagram,desktop,campaign
s_8_0_4879,8,2026-04-08 00:16:18,direct,desktop,campaign
s_33_8_8774,33,2026-04-08 00:43:23,instagram,mobile,product
s_254_0_6594,254,2026-04-08 00:52:18,direct,mobile,home
s_242_2_1377,242,2026-04-08 01:13:34,google,desktop,product
s_277_7_6650,277,2026-04-08 01:27:47,instagram,desktop,campaign
s_71_5_2471,71,2026-04-08 02:05:49,affiliate,desktop,campaign
s_60_1_6766,60,2026-04-08 03:07:32,linkedin,tablet,product
s_247_3_6172,247,2026-04-08 03:16:57,newsletter,desktop,campaign
s_107_13_3091,107,2026-04-08 03:28:44,direct,desktop,campaign
s_226_2_1893,226,2026-04-08 03:40:03,direct,mobile,campaign
s_218_4_2674,218,2026-04-08 03:42:36,google,tablet,search
s_270_5_5158,270,2026-04-08 04:11:00,affiliate,desktop,home
s_45_3_2692,45,2026-04-08 04:17:31,affiliate,tablet,search
s_27_0_8533,27,2026-04-08 04:17:41,newsletter,mobile,product
s_59_1_8229,59,2026-04-08 04:18:31,linkedin,desktop,product
s_68_3_9300,68,2026-04-08 05:30:23,direct,mobile,search
s_18_8_9370,18,2026-04-08 05:34:10,affiliate,mobile,home
s_123_6_5268,123,2026-04-08 06:51:26,google,tablet,home
s_229_3_2829,229,2026-04-08 07:38:29,direct,tablet,product
s_268_3_7165,268,2026-04-08 07:47:51,direct,tablet,home
s_110_3_7130,110,2026-04-08 08:02:47,google,tablet,campaign
s_157_9_5275,157,2026-04-08 09:01:41,linkedin,tablet,search
s_43_7_9367,43,2026-04-08 09:49:01,instagram,mobile,product
s_79_3_1697,79,2026-04-08 10:07:49,direct,desktop,home
s_259_0_5549,259,2026-04-08 10:55:08,google,mobile,home
s_30_0_6213,30,2026-04-08 11:24:12,linkedin,mobile,home
s_174_0_3877,174,2026-04-08 12:00:36,google,mobile,home
s_259_9_4713,259,2026-04-08 12:04:57,google,mobile,search
s_274_7_6039,274,2026-04-08 12:06:43,newsletter,desktop,home
s_42_0_8059,42,2026-04-08 12:14:02,newsletter,mobile,campaign
s_184_0_6649,184,2026-04-08 12:14:34,newsletter,tablet,campaign
s_166_6_6440,166,2026-04-08 12:26:31,newsletter,desktop,campaign
s_34_2_1661,34,2026-04-08 12:45:00,google,tablet,campaign
s_300_2_3076,300,2026-04-08 12:57:41,affiliate,tablet,campaign
s_232_4_4586,232,2026-04-08 13:01:27,linkedin,tablet,search
s_53_4_8172,53,2026-04-08 13:18:58,instagram,mobile,search
s_244_3_5596,244,2026-04-08 13:23:12,direct,tablet,product
s_191_6_9103,191,2026-04-08 13:47:14,newsletter,tablet,home
s_78_9_6112,78,2026-04-08 14:12:30,linkedin,mobile,home
s_16_0_2411,16,2026-04-08 14:21:50,direct,mobile,home
s_258_1_5186,258,2026-04-08 15:02:50,linkedin,desktop,campaign
s_292_3_6023,292,2026-04-08 15:53:23,google,desktop,campaign
s_294_2_6112,294,2026-04-08 15:54:19,linkedin,mobile,search
s_256_11_7306,256,2026-04-08 16:12:10,newsletter,desktop,search
s_94_2_9759,94,2026-04-08 16:19:51,affiliate,tablet,search
s_12_5_3604,12,2026-04-08 17:02:38,instagram,mobile,home
s_77_5_2179,77,2026-04-08 17:27:36,direct,tablet,home
s_112_5_8767,112,2026-04-08 17:29:25,google,mobile,campaign
s_100_3_6560,100,2026-04-08 17:44:18,linkedin,mobile,search
s_142_8_8676,142,2026-04-08 18:15:09,newsletter,desktop,product
s_20_10_4323,20,2026-04-08 18:45:23,affiliate,tablet,campaign
s_295_6_5128,295,2026-04-08 18:56:46,direct,desktop,home
s_36_7_1571,36,2026-04-08 19:12:21,linkedin,mobile,product
s_84_10_9131,84,2026-04-08 19:44:57,direct,mobile,product
s_176_0_4965,176,2026-04-08 19:50:46,affiliate,tablet,campaign
s_98_3_6974,98,2026-04-08 20:19:33,google,desktop,product
s_10_4_6306,10,2026-04-08 20:36:18,affiliate,mobile,campaign
s_298_6_9645,298,2026-04-08 21:53:32,instagram,mobile,product
s_202_0_8097,202,2026-04-08 21:56:44,google,tablet,product
s_277_1_7600,277,2026-04-08 22:11:26,instagram,mobile,product
s_118_10_6935,118,2026-04-08 22:19:23,instagram,desktop,home
s_130_7_4227,130,2026-04-08 22:50:18,newsletter,desktop,campaign
s_162_11_9698,162,2026-04-08 22:56:20,affiliate,mobile,search
s_105_8_9489,105,2026-04-08 23:53:34,google,desktop,product
s_226_6_4017,226,2026-04-09 01:10:54,linkedin,mobile,search
s_247_8_1440,247,2026-04-09 01:26:42,direct,tablet,search
s_233_2_3858,233,2026-04-09 01:27:46,linkedin,mobile,product
s_12_6_8455,12,2026-04-09 02:34:19,linkedin,desktop,campaign
s_200_3_5276,200,2026-04-09 03:28:44,linkedin,desktop,product
s_286_10_8710,286,2026-04-09 03:37:07,instagram,mobile,campaign
s_27_5_5843,27,2026-04-09 03:45:14,google,tablet,search
s_47_4_2342,47,2026-04-09 04:01:39,direct,desktop,product
s_18_6_1412,18,2026-04-09 04:16:28,affiliate,tablet,campaign
s_70_3_9210,70,2026-04-09 04:24:42,google,mobile,campaign
s_57_1_4167,57,2026-04-09 04:29:44,affiliate,tablet,campaign
s_184_8_6515,184,2026-04-09 04:29:45,instagram,tablet,search
s_136_3_5286,136,2026-04-09 04:36:59,google,mobile,product
s_200_6_6774,200,2026-04-09 05:08:00,linkedin,desktop,product
s_295_9_6611,295,2026-04-09 05:08:35,google,tablet,home
s_251_9_9357,251,2026-04-09 05:23:38,direct,tablet,campaign
s_118_8_6510,118,2026-04-09 05:45:31,direct,tablet,search
s_17_12_1674,17,2026-04-09 06:18:01,instagram,tablet,product
s_169_8_4005,169,2026-04-09 09:20:41,direct,mobile,product
s_241_6_8637,241,2026-04-09 09:43:47,newsletter,tablet,search
s_79_1_1783,79,2026-04-09 10:01:34,affiliate,desktop,campaign
s_147_7_2720,147,2026-04-09 10:23:35,google,desktop,search
s_74_3_4691,74,2026-04-09 10:57:54,instagram,desktop,campaign
s_197_3_1446,197,2026-04-09 11:19:51,newsletter,desktop,search
s_4_4_3794,4,2026-04-09 11:33:35,linkedin,desktop,product
s_160_1_2684,160,2026-04-09 11:36:42,linkedin,desktop,home
s_84_4_9668,84,2026-04-09 12:09:26,direct,mobile,campaign
s_132_4_2715,132,2026-04-09 12:33:02,newsletter,desktop,campaign
s_1_1_4068,1,2026-04-09 13:24:52,linkedin,desktop,search
s_158_3_7447,158,2026-04-09 13:56:00,newsletter,mobile,product
s_225_4_1409,225,2026-04-09 14:13:24,newsletter,mobile,search
s_147_8_2098,147,2026-04-09 14:23:36,affiliate,desktop,home
s_262_5_5489,262,2026-04-09 14:49:01,affiliate,tablet,product
s_243_8_5711,243,2026-04-09 14:53:13,google,mobile,campaign
s_39_9_8541,39,2026-04-09 15:05:35,google,desktop,search
s_281_2_3451,281,2026-04-09 15:44:57,newsletter,tablet,product
s_130_8_3403,130,2026-04-09 15:50:42,newsletter,mobile,product
s_183_4_1391,183,2026-04-09 15:58:53,instagram,mobile,campaign
s_118_3_7935,118,2026-04-09 16:35:57,affiliate,desktop,product
s_208_3_9817,208,2026-04-09 16:46:17,newsletter,tablet,home
s_226_1_3833,226,2026-04-09 16:48:58,affiliate,desktop,search
s_51_6_7536,51,2026-04-09 16:52:22,google,mobile,search
s_206_3_8780,206,2026-04-09 17:07:15,instagram,mobile,home
s_248_13_6481,248,2026-04-09 18:53:53,direct,tablet,home
s_138_4_5337,138,2026-04-09 18:54:41,newsletter,tablet,search
s_109_8_3182,109,2026-04-09 19:19:04,linkedin,tablet,search
s_198_5_9165,198,2026-04-09 20:04:44,newsletter,mobile,campaign
s_290_5_8224,290,2026-04-09 20:18:59,google,mobile,search
s_188_4_5974,188,2026-04-09 20:41:25,direct,tablet,campaign
s_289_7_7286,289,2026-04-09 20:46:34,direct,mobile,product
s_115_6_8431,115,2026-04-09 21:02:55,direct,desktop,product
s_212_1_5847,212,2026-04-09 21:06:37,linkedin,desktop,search
s_203_7_6639,203,2026-04-09 21:11:35,google,mobile,search
s_19_3_2053,19,2026-04-09 22:02:40,affiliate,mobile,product
s_285_8_2489,285,2026-04-09 22:09:05,linkedin,desktop,search
s_219_0_7523,219,2026-04-09 22:28:50,affiliate,desktop,search
s_102_0_9364,102,2026-04-09 22:45:59,linkedin,desktop,product
s_125_2_5028,125,2026-04-09 22:51:33,direct,desktop,search
s_128_5_4255,128,2026-04-09 23:28:05,instagram,mobile,search
s_203_4_6323,203,2026-04-09 23:35:46,direct,tablet,campaign
s_93_8_1783,93,2026-04-09 23:44:39,google,tablet,campaign
s_193_6_3234,193,2026-04-10 00:48:16,instagram,desktop,home
s_23_2_8675,23,2026-04-10 01:15:56,instagram,tablet,campaign
s_67_8_1878,67,2026-04-10 01:23:43,linkedin,tablet,product
s_263_9_6531,263,2026-04-10 02:25:39,linkedin,desktop,search
s_153_4_8336,153,2026-04-10 02:36:29,newsletter,tablet,home
s_296_4_1274,296,2026-04-10 04:59:37,direct,tablet,product
s_266_4_5822,266,2026-04-10 05:15:32,affiliate,mobile,product
s_192_5_1350,192,2026-04-10 06:18:36,linkedin,desktop,campaign
s_247_2_9040,247,2026-04-10 06:22:55,direct,desktop,product
s_217_6_4389,217,2026-04-10 07:43:06,direct,desktop,home
s_222_7_5622,222,2026-04-10 08:10:20,google,tablet,product
s_15_6_3937,15,2026-04-10 09:31:40,newsletter,mobile,search
s_275_3_9586,275,2026-04-10 10:27:42,affiliate,desktop,search
s_63_8_3162,63,2026-04-10 10:28:20,direct,tablet,product
s_133_12_1246,133,2026-04-10 10:28:33,direct,desktop,product
s_267_4_1099,267,2026-04-10 11:43:14,google,desktop,campaign
s_239_1_8899,239,2026-04-10 11:58:54,linkedin,mobile,campaign
s_79_7_2675,79,2026-04-10 13:13:41,newsletter,tablet,home
s_124_10_9162,124,2026-04-10 13:55:43,newsletter,tablet,product
s_229_2_2175,229,2026-04-10 14:40:22,affiliate,mobile,campaign
s_56_7_4066,56,2026-04-10 15:21:17,direct,desktop,product
s_220_1_6195,220,2026-04-10 16:20:25,google,tablet,campaign
s_137_1_1374,137,2026-04-10 16:30:55,instagram,tablet,search
s_144_3_3652,144,2026-04-10 16:34:15,affiliate,desktop,home
s_88_7_5612,88,2026-04-10 16:37:31,instagram,mobile,home
s_235_7_2921,235,2026-04-10 17:03:45,instagram,tablet,campaign
s_22_8_9932,22,2026-04-10 17:07:19,newsletter,tablet,product
s_15_1_1486,15,2026-04-10 17:14:18,direct,tablet,home
s_215_7_2599,215,2026-04-10 18:00:05,google,mobile,home
s_197_2_9663,197,2026-04-10 18:17:16,instagram,desktop,search
s_37_0_3401,37,2026-04-10 18:33:20,instagram,desktop,home
s_268_13_3356,268,2026-04-10 19:08:49,newsletter,desktop,product
s_211_4_9052,211,2026-04-10 19:20:13,newsletter,desktop,product
s_179_1_4572,179,2026-04-10 19:40:51,direct,mobile,search
s_270_4_4392,270,2026-04-10 19:54:07,linkedin,tablet,home
s_167_4_8440,167,2026-04-10 19:56:34,direct,desktop,search
s_88_3_9834,88,2026-04-10 20:08:59,newsletter,tablet,search
s_143_4_2370,143,2026-04-10 20:36:51,google,desktop,campaign
s_8_10_9011,8,2026-04-10 20:59:32,instagram,tablet,campaign
s_108_5_7858,108,2026-04-10 21:27:56,affiliate,tablet,home
s_293_5_3833,293,2026-04-10 21:32:18,instagram,mobile,search
s_287_4_6786,287,2026-04-10 21:37:22,newsletter,tablet,home
s_189_0_1668,189,2026-04-10 22:11:18,newsletter,tablet,home
s_53_1_8812,53,2026-04-10 22:11:56,linkedin,mobile,search
s_9_3_3393,9,2026-04-10 22:14:21,newsletter,tablet,home
s_101_4_5904,101,2026-04-10 22:15:36,affiliate,tablet,product
s_47_1_2708,47,2026-04-10 22:23:56,affiliate,tablet,campaign
s_15_11_9175,15,2026-04-10 22:27:49,instagram,tablet,search
s_215_3_1774,215,2026-04-10 22:43:56,affiliate,tablet,search
s_157_0_7767,157,2026-04-10 22:51:47,instagram,tablet,campaign
s_281_5_1132,281,2026-04-10 23:21:01,direct,mobile,product
s_141_2_4662,141,2026-04-11 00:13:18,google,desktop,product
s_116_3_4032,116,2026-04-11 00:20:02,direct,mobile,campaign
s_217_3_9713,217,2026-04-11 00:59:29,affiliate,tablet,campaign
s_208_5_9610,208,2026-04-11 01:36:26,direct,tablet,product
s_210_2_8998,210,2026-04-11 02:21:10,linkedin,tablet,search
s_268_7_3764,268,2026-04-11 02:34:59,newsletter,desktop,campaign
s_248_9_8607,248,2026-04-11 02:55:05,instagram,mobile,product
s_15_13_6300,15,2026-04-11 03:42:30,newsletter,mobile,home
s_30_5_7117,30,2026-04-11 03:55:18,instagram,desktop,product
s_170_2_4707,170,2026-04-11 04:53:42,google,mobile,search
s_155_2_5982,155,2026-04-11 06:15:23,linkedin,tablet,search
s_171_2_4569,171,2026-04-11 07:07:54,newsletter,desktop,search
s_89_5_9731,89,2026-04-11 07:30:14,linkedin,desktop,campaign
s_41_0_9305,41,2026-04-11 08:04:00,google,tablet,campaign
s_214_8_9675,214,2026-04-11 09:05:18,linkedin,tablet,home
s_29_0_5192,29,2026-04-11 09:45:47,google,mobile,product
s_128_1_8812,128,2026-04-11 09:47:40,direct,mobile,campaign
s_260_14_2343,260,2026-04-11 11:09:31,affiliate,tablet,search
s_6_5_2958,6,2026-04-11 11:28:40,affiliate,mobile,product
s_260_10_4826,260,2026-04-11 12:15:12,linkedin,desktop,home
s_268_5_2515,268,2026-04-11 12:24:39,affiliate,mobile,search
s_266_2_6480,266,2026-04-11 12:42:07,direct,tablet,home
s_32_2_2943,32,2026-04-11 13:03:17,direct,mobile,search
s_275_15_8369,275,2026-04-11 13:24:44,linkedin,desktop,campaign
s_202_7_2514,202,2026-04-11 13:29:34,google,desktop,product
s_101_3_9938,101,2026-04-11 13:57:10,linkedin,tablet,product
s_107_11_5219,107,2026-04-11 14:33:58,linkedin,desktop,search
s_14_3_9281,14,2026-04-11 14:41:32,instagram,tablet,product
s_238_1_4843,238,2026-04-11 14:47:07,direct,tablet,product
s_177_0_7986,177,2026-04-11 14:51:21,instagram,mobile,product
s_129_6_7406,129,2026-04-11 15:06:20,google,tablet,search
s_48_5_9494,48,2026-04-11 15:54:43,google,desktop,product
s_197_0_4933,197,2026-04-11 16:32:01,linkedin,mobile,product
s_86_1_5845,86,2026-04-11 16:56:07,instagram,desktop,search
s_193_1_5957,193,2026-04-11 17:05:12,direct,tablet,product
s_20_8_6181,20,2026-04-11 18:15:17,affiliate,mobile,search
s_227_3_1035,227,2026-04-11 18:27:54,instagram,mobile,campaign
s_214_12_7105,214,2026-04-11 18:37:52,newsletter,desktop,home
